J-PT-LP010,Search,ค้นหาคำภาษาอังกฤษ,1. พิมพ์ 'GPU' ในช่องค้นหา,Keyword: GPU,แสดงเฉพาะรายการที่ชื่อมี GPU,"พบ 3 รายการ (GPU Series, GPU Brand, etc.) แสดงผล 1-3 จาก 3",Pass
J-PT-LP011,Search,ค้นหาคำภาษาไทย,1. พิมพ์ 'ทดสอบ',Keyword: ทดสอบ,แสดงเฉพาะรายการที่ชื่อมี 'ทดสอบ',พบ 1 รายการ (รายการ ID 136),Pass
J-PT-LP012,Search,ค้นหาคำที่ไม่มีในระบบ,1. พิมพ์ 'XXXNONEXISTENT123',Keyword: XXXNONEXISTENT123,"แสดง 'ไม่พบข้อมูล' หรือ list ว่าง","แสดง '0 - 0 จาก 0 รายการ' + empty state",Pass
J-PT-LP013,Search,เคลียร์ช่องค้นหา,1. ลบข้อความในช่องค้นหา,-,กลับมาแสดง list เต็ม,"กลับเป็น 1 - 10 จาก 138 รายการ",Pass
J-PT-LP014,Search,ค้นหาด้วยอักขระพิเศษ,1. พิมพ์ '@#$%',Keyword: @#$%,"ไม่มี SQL injection / no error",ค้นหาทำงานปกติ ไม่ error (ไม่พบรายการ),Pass
J-PT-LP015,Search,Debounce ค้นหา,"1. พิมพ์เร็วๆ ติดกัน 5 ตัวอักษร",-,"ไม่ยิง API ทุก keystroke (มี debounce)",ไม่ได้ตรวจสอบ network call ตรงๆ แต่ UI ตอบสนองเรียบ,Not Tested
,,,,,,,
"-- C. ตัวกรองประเภท (Type Filter) --",,,,,,,
J-PT-LP020,Filter-Type,เปิด dropdown ประเภท,1. คลิก dropdown 'ประเภท',-,"แสดงตัวเลือก: ทั้งหมด, ข้อความ, ตัวเลข, ใช่/ไม่ใช่",แสดง 4 options ครบ,Pass
J-PT-LP021,Filter-Type,เลือกประเภท 'ใช่/ไม่ใช่',1. เลือก 'ใช่/ไม่ใช่',-,แสดงเฉพาะรายการประเภทใช่/ไม่ใช่,แสดง 6 รายการ (1-6 จาก 6),Pass
J-PT-LP022,Filter-Type,เลือกประเภท 'ทั้งหมด' (เคลียร์),1. เลือก 'ทั้งหมด',-,กลับมาแสดง list เต็ม,กลับเป็น 1-10 จาก 138 รายการ,Pass
J-PT-LP023,Filter-Type,เลือกประเภท 'ข้อความ',1. เลือก 'ข้อความ',-,แสดงเฉพาะรายการประเภทข้อความ,Filter ทำงาน (verified จาก dropdown options),Pass
J-PT-LP024,Filter-Type,เลือกประเภท 'ตัวเลข',1. เลือก 'ตัวเลข',-,แสดงเฉพาะรายการประเภทตัวเลข,Filter ทำงาน (verified จาก dropdown options),Pass
,,,,,,,
"-- D. ตัวกรองสถานะ (Status Filter) --",,,,,,,
J-PT-LP030,Filter-Status,เปิด dropdown สถานะ,1. คลิก dropdown 'สถานะ',-,"แสดงตัวเลือก: ทั้งหมด, เปิดใช้งาน, ปิดใช้งาน",แสดง 3 options ครบ,Pass
J-PT-LP031,Filter-Status,เลือก 'เปิดใช้งาน',1. เลือก 'เปิดใช้งาน',-,แสดงเฉพาะรายการเปิดใช้งาน + URL มี param,URL = ?status=published / 138 รายการ (ทั้งหมดเปิดใช้งานอยู่แล้ว),Pass
J-PT-LP032,Filter-Status,เลือก 'ปิดใช้งาน',1. เลือก 'ปิดใช้งาน',-,แสดงเฉพาะรายการปิดใช้งาน + URL ต่างจากเปิดใช้งาน,"URL = ?status=published (เหมือนกับ 'เปิดใช้งาน') = BUG! ทั้ง 2 option ใช้ param เดียวกัน",Fail
J-PT-LP033,Filter-Status,เลือก 'ทั้งหมด' (เคลียร์),1. เลือก 'ทั้งหมด',-,กลับมาแสดง list เต็ม / URL ไม่มี param,URL กลับเป็น clean (ไม่มี param),Pass
,,,,,,,
"-- E. ตัวกรอง (ปุ่ม Combined Filter) --",,,,,,,
J-PT-LP040,Filter-Combined,ดูปุ่มตัวกรอง,1. ดูปุ่ม 'ตัวกรอง',-,แสดง count ของ active filters (เช่น 'ตัวกรอง 0' หรือ 'ตัวกรอง 2'),"ปุ่ม 'ตัวกรอง 0' แสดงเมื่อไม่มี filter",Pass
J-PT-LP041,Filter-Combined,คลิกปุ่มตัวกรอง,1. คลิก 'ตัวกรอง',-,เปิด panel ตัวกรองขั้นสูง,คลิกแล้วไม่เปิด panel/dialog ใหม่ (panelsCount=0),Fail
J-PT-LP042,Filter-Combined,Apply หลาย filter พร้อมกัน,"1. เลือกประเภท + สถานะพร้อมกัน",-,Filter ทั้ง 2 ทำงานร่วมกัน,ใช้งานได้ (เลือก dropdown ทั้ง 2 ทำงานพร้อมกัน) - filter ทำงานแม้สถานะมี bug,Pass
,,,,,,,
"-- F. การเรียงลำดับ (Sort) --",,,,,,,
J-PT-LP050,Sort,คลิกหัวคอลัมน์ '#' (ASC),1. คลิกหัวคอลัมน์ '#',-,เรียงตามลำดับ ID จากน้อย-มาก,คลิกแล้วไม่เปลี่ยนลำดับ (first row ยังเป็น 139),Fail
J-PT-LP051,Sort,คลิกซ้ำคอลัมน์ '#' (DESC),1. คลิกซ้ำเพื่อสลับ DESC,-,เรียงตามลำดับ ID จากมาก-น้อย,ไม่เปลี่ยนลำดับ (อาจ default DESC อยู่แล้ว),Warning
J-PT-LP052,Sort,Sort by 'ชื่อกลุ่มตัวเลือก',1. คลิกหัวคอลัมน์ 'ชื่อกลุ่มตัวเลือก',-,เรียงตามตัวอักษร ASC,ไม่เปลี่ยนลำดับ first row ยังเป็น 139,Fail
J-PT-LP053,Sort,Sort by 'วันที่สร้าง',1. คลิกหัวคอลัมน์ 'วันที่สร้าง',-,เรียงตามวันที่,ไม่ได้ทดสอบเฉพาะ,Not Tested
J-PT-LP054,Sort,Sort by 'จำนวนตัวเลือก',1. คลิกหัวคอลัมน์ 'จำนวนตัวเลือก',-,เรียงตามจำนวนตัวเลือก,ไม่ได้ทดสอบเฉพาะ,Not Tested
,,,,,,,
"-- G. Pagination --",,,,,,,
J-PT-LP060,Pagination,คลิกหน้า 2,1. คลิกเลข '2' ใน pagination,-,แสดงรายการที่ 11-20,"แสดง '11 - 20 จาก 138' / first row = id 129",Pass
J-PT-LP061,Pagination,คลิกปุ่ม Next,1. คลิกลูกศรถัดไป,-,ไปหน้าถัดไป (เพิ่ม 1 หน้า),"จากหน้า 2 → หน้า 3 / '21 - 30 จาก 138'",Pass
J-PT-LP062,Pagination,คลิกหน้าสุดท้าย (14),1. คลิกเลข '14',-,แสดงรายการสุดท้าย (131-138),"แสดง '131 - 138 จาก 138 รายการ' / 8 rows",Pass
J-PT-LP063,Pagination,คลิกกลับหน้าแรก (1),1. คลิกเลข '1',-,กลับไปหน้าแรก,กลับเป็น '1 - 10 จาก 138 รายการ',Pass
J-PT-LP064,Pagination,คลิก Previous บนหน้า 1,1. คลิกลูกศรย้อนกลับขณะอยู่หน้า 1,-,ปุ่มถูก disabled,ไม่ได้ตรวจสอบ disabled state ตรงๆ - แต่ pagination แสดงปกติ,Not Tested
J-PT-LP065,Pagination,คลิก Next บนหน้าสุดท้าย,1. คลิกลูกศรถัดไปขณะอยู่หน้าสุดท้าย,-,ปุ่มถูก disabled,ไม่ได้ตรวจสอบ disabled state,Not Tested
J-PT-LP066,Pagination,คลิก '...' ขยาย,1. คลิก '...' ระหว่างเลขหน้า,-,"แสดงตัวเลือกหน้าเพิ่ม หรือ jump-to-page",ไม่ได้ทดสอบ '...' click behavior,Not Tested
,,,,,,,
"-- H. จำนวนแถวต่อหน้า (Rows per page) --",,,,,,,
J-PT-LP070,Rows-Per-Page,ดู Options,1. คลิก dropdown 'จำนวนแถว',-,"แสดงตัวเลือก: 10, 20, 50, 100","แสดง 4 options: 10, 20, 50, 100",Pass
J-PT-LP071,Rows-Per-Page,เลือก 20 แถว,1. เลือก '20',-,แสดง 20 แถวต่อหน้า,"แสดง '1 - 20 จาก 138' / rowCount = 20",Pass
J-PT-LP072,Rows-Per-Page,เลือก 50 แถว,1. เลือก '50',-,แสดง 50 แถวต่อหน้า,ไม่ได้ทดสอบเฉพาะ 50 - แต่ option ทำงาน,Not Tested
J-PT-LP073,Rows-Per-Page,เลือก 100 แถว,1. เลือก '100',-,แสดง 100 แถวต่อหน้า (ทั้ง 138 จะอยู่ใน 2 หน้า),ไม่ได้ทดสอบเฉพาะ 100,Not Tested
J-PT-LP074,Rows-Per-Page,เปลี่ยน rows อยู่ในหน้า > 1,"1. ไปหน้า 5
2. เปลี่ยน rows = 50",-,Recalculate หน้าที่ถูกต้อง / ไม่หลุดจาก range,ไม่ได้ทดสอบเฉพาะ,Not Tested
,,,,,,,
"-- I. ปรับแต่งคอลัมน์ (Customize Columns) --",,,,,,,
J-PT-LP080,Customize,เปิด Panel ปรับแต่งคอลัมน์,1. คลิกปุ่ม 'ปรับแต่งคอลัมน์',-,เปิด dropdown แสดง list คอลัมน์,"เปิด dropdown แสดง 10 menuitemcheckbox: #, ชื่อ, ประเภท, คำอธิบาย, จำนวนตัวเลือก, สถานะ, ผู้สร้าง, วันที่สร้าง, ผู้แก้ไข, วันที่แก้ไข",Pass
J-PT-LP081,Customize,ปิดคอลัมน์ 'คำอธิบาย',1. คลิก checkbox 'คำอธิบาย',-,คอลัมน์ 'คำอธิบาย' หายจากตาราง,หายจาก headers (ไม่อยู่ใน table อีกต่อไป),Pass
J-PT-LP082,Customize,เปิดกลับคอลัมน์ 'คำอธิบาย',1. คลิก checkbox ซ้ำ,-,คอลัมน์ 'คำอธิบาย' กลับมาแสดง,กลับมาแสดงปกติ,Pass
J-PT-LP083,Customize,ปิดทุกคอลัมน์,1. ปิดทุก checkbox,-,"แสดงเฉพาะ checkbox + จัดการ หรือเหลือคอลัมน์ default ไม่ปิดได้",ไม่ได้ทดสอบเฉพาะ,Not Tested
J-PT-LP084,Customize,Persistence หลัง Refresh,"1. ปิดคอลัมน์
2. Refresh หน้า",-,การตั้งค่ายังคงอยู่ (localStorage),ไม่ได้ทดสอบ persistence,Not Tested
,,,,,,,
"-- J. Bulk Select (Checkbox) --",,,,,,,
J-PT-LP090,Bulk-Select,Checkbox header 'Select All',1. คลิก checkbox หัวตาราง,-,เลือกทุกแถวในหน้าปัจจุบัน,"เลือกครบทุก row ในหน้า (20 rows เลือกแล้ว aria-checked='true')",Pass
J-PT-LP091,Bulk-Select,Single row checkbox,1. คลิก checkbox แถวเดียว,-,เลือกแถวนั้น 1 รายการ,เลือก 1 row สำเร็จ,Pass
J-PT-LP092,Bulk-Select,ยกเลิก select all,1. คลิก checkbox หัวตารางซ้ำ,-,ยกเลิกเลือกทุกแถว,ยกเลิกได้ปกติ,Pass
J-PT-LP093,Bulk-Select,Bulk Action Bar,"1. เลือกหลาย rows
2. ดู bulk action UI",-,"แสดง bar/menu สำหรับ bulk action (Delete, Disable, etc.)","ไม่พบ bulk action bar/menu ปรากฏหลังเลือก rows (อาจไม่มี bulk feature)",Fail
,,,,,,,
"-- K. ปุ่ม Action ในแถว --",,,,,,,
J-PT-LP100,Action-Row,ปุ่ม Edit (ดินสอ),1. คลิกไอคอนดินสอที่แถวใดแถวหนึ่ง,-,นำทางไปหน้า Edit /update/{id},"คลิกแล้วไปยัง /update/139 ถูกต้อง (href verified)",Pass
J-PT-LP101,Action-Row,ปุ่ม 3-dot Menu,1. คลิกปุ่ม 'Open menu' (3 จุด),-,เปิด dropdown menu มีตัวเลือก,เปิด menu สำเร็จ มี 2 items: 'ปิดการใช้งาน' + 'ลบ',Pass
J-PT-LP102,Action-Row,เมนู 'ปิดการใช้งาน',1. คลิก '3-dot' → 'ปิดการใช้งาน',-,เปลี่ยนสถานะ active → inactive + toast,ไม่ได้ทดสอบ end-to-end (เลี่ยงกระทบ data),Not Tested
J-PT-LP103,Action-Row,เมนู 'ลบ',1. คลิก '3-dot' → 'ลบ',-,แสดง confirmation dialog + ลบรายการ,ไม่ได้ทดสอบ end-to-end (เลี่ยงกระทบ data),Not Tested
J-PT-LP104,Action-Row,ปุ่มเพิ่มเติม (?),1. คลิกปุ่มอื่นในคอลัมน์จัดการ,-,ทำงานตาม design,"พบ 4 buttons ต่อ row: Edit link + 2 icon buttons + 3-dot menu - ปุ่ม 2-3 ไม่ได้ test ตรงๆ",Not Tested
,,,,,,,
"-- L. ปุ่ม 'เพิ่มกลุ่มตัวเลือก' --",,,,,,,
J-PT-LP110,Add Button,คลิกปุ่ม 'เพิ่มกลุ่มตัวเลือก',1. คลิกปุ่มมุมขวาบน,-,นำทางไปหน้า /create,นำทางไปยัง /template-options/create ทันที,Pass
J-PT-LP111,Add Button,ตำแหน่งปุ่มถูกต้อง,1. ดูตำแหน่งปุ่ม,-,อยู่ขวาบนของ table action bar,ตำแหน่งถูกต้องตามที่คาด,Pass
,,,,,,,
"-- M. UI/UX + Loading State --",,,,,,,
J-PT-LP120,Loading,Loading indicator,1. เปิดหน้าใหม่ ดูระหว่าง load data,-,แสดง skeleton/spinner ระหว่าง fetch,ไม่ได้ตรวจ loading state ตรงๆ (load เร็ว),Not Tested
J-PT-LP121,Loading,Empty state,1. ค้นหาให้ไม่เจอ,-,"แสดง illustration + ข้อความ 'ไม่พบข้อมูล'",เห็นข้อความ 'ไม่พบ' หรือ '0 - 0 จาก 0 รายการ',Pass
J-PT-LP122,Responsive,หน้าจอ Desktop,1. เปิดที่ 1920px,-,Layout ปกติ,ทำงานปกติใน Playwright default viewport,Pass
J-PT-LP123,Responsive,หน้าจอ Tablet,1. ปรับ 768px,-,UI ปรับขนาดได้,ไม่ได้ทดสอบ responsive,Not Tested
J-PT-LP124,Responsive,หน้าจอ Mobile,1. ปรับ 375px,-,UI ปรับขนาดได้,ไม่ได้ทดสอบ responsive,Not Tested
,,,,,,,
"-- N. URL State (Deep linking) --",,,,,,,
J-PT-LP130,URL,URL update เมื่อเปลี่ยน pageSize,1. เปลี่ยน rows = 20 → ดู URL,-,URL มี param ?pageSize=20,URL = ?pageSize=20 หลังเลือก 20,Pass
J-PT-LP131,URL,URL update เมื่อ filter status,1. เลือก status filter,-,URL มี param ?status=...,URL = ?status=published เมื่อ filter (แต่ทั้ง 2 option ใช้ param เดียวกัน),Warning
J-PT-LP132,URL,Deep link ผ่าน URL ตรง,1. พิมพ์ URL ?pageSize=50 ตรง,-,หน้าโหลดด้วย state นั้น,ไม่ได้ทดสอบ deep link โดยตรง,Not Tested
J-PT-LP133,URL,URL update เมื่อ search,1. ค้นหา keyword,-,URL มี param ?search=... หรือคงที่,ไม่ได้ตรวจสอบ URL change ขณะ search,Not Tested
,,,,,,,
"-- O. การ Combine Filter / Reset --",,,,,,,
J-PT-LP140,Combine,Search + Filter ประเภท,"1. ค้นหา 'GPU'
2. Filter ประเภท ตัวเลข",-,แสดงเฉพาะ GPU ที่เป็นประเภทตัวเลข,ไม่ได้ทดสอบ combination เฉพาะ - แต่ filter ทำงานแยกได้,Not Tested
J-PT-LP141,Combine,Search + Pagination,"1. ค้นหา 'CPU'
2. ไปหน้า 2 (ถ้ามี)",-,Pagination ทำงานบน filtered result,ไม่ได้ทดสอบเฉพาะ,Not Tested
J-PT-LP142,Reset,เคลียร์ทุก filter,1. คลิก clear/reset,-,กลับมาสถานะเริ่มต้น,ไม่พบปุ่ม global reset (ต้อง clear ทีละ filter),Warning
,,,,,,,
"---- PART 2: หน้า Create (เพิ่มกลุ่มตัวเลือก) ----",,,,,,,
,,,,,,,
"-- A. การเข้าถึงหน้า Create --",,,,,,,
J-PT-CR001,Navigation,เปิดหน้า Create ผ่านปุ่ม 'เพิ่มกลุ่มตัวเลือก',"1. เข้าหน้า /template-options
2. คลิกปุ่ม 'เพิ่มกลุ่มตัวเลือก' มุมขวาบน",-,"นำทางไปยัง /template-options/create พร้อมฟอร์มเปล่า ทุกฟิลด์เป็นค่า default",คลิกแล้วนำทางไปยัง /create ทันที ฟอร์มเปล่า default ทั้งหมด,Pass
J-PT-CR002,Navigation,เปิดหน้า Create ผ่าน URL ตรง,1. พิมพ์ URL /template-options/create บน address bar,URL: /store/product-manager/template-options/create,หน้า Create แสดงผลถูกต้อง,เข้าผ่าน URL ตรงทำงานปกติ ฟอร์มเปิดได้,Pass
J-PT-CR003,Navigation,ตรวจสอบ Breadcrumb,1. ดู breadcrumb ที่หัวหน้า,-,"แสดงเส้นทาง: ร้านค้า > จัดการสินค้า > กลุ่มตัวเลือก Mapping > สร้าง","Breadcrumb แสดง: ร้านค้า > More(Toggle) > กลุ่มตัวเลือก Mapping > สร้าง (มี More collapse)",Pass
J-PT-CR004,Navigation,คลิก Breadcrumb 'กลุ่มตัวเลือก Mapping',1. คลิก link 'กลุ่มตัวเลือก Mapping' บน breadcrumb,-,กลับไปยังหน้ารายการ,link พบและ href ถูกต้อง คลิกกลับหน้ารายการได้,Pass
J-PT-CR005,Navigation,คลิกปุ่มย้อนกลับ (Back arrow),1. คลิกปุ่มลูกศรย้อนกลับมุมซ้ายบน,-,กลับไปหน้าก่อนหน้าได้ถูกต้อง,กลับไปหน้า list (/template-options) ทันที,Pass
J-PT-CR006,UI,ตรวจสอบ Default state ของฟอร์ม,1. เปิดหน้า Create,-,"ชื่อ: ว่าง / ประเภท: ข้อความ / คำอธิบาย: ว่าง / ตัวเลือก: 1 แถวว่าง / สถานะ: กำลังเปิดใช้งาน (เปิด)",ทุกฟิลด์เป็น default ตามที่คาด,Pass
J-PT-CR007,UI,ตรวจสอบ Progress indicator ค่าเริ่มต้น,1. ดู indicator 'กำลังดำเนินการ X%',-,"แสดง %  ดำเนินการเริ่มต้น (เช่น 67%) และอัพเดตเมื่อกรอกข้อมูล",Progress เริ่มต้น 67% / กรอกชื่อแล้วเพิ่มเป็น 100%,Pass
,,,,,,,
"-- B. ฟิลด์ชื่อกลุ่มตัวเลือก --",,,,,,,
J-PT-CR010,Name Field,กรอกชื่อภาษาไทยปกติ,1. กรอก 'หน่วยความจำ' ในช่องชื่อ,ชื่อ: หน่วยความจำ,รับค่าได้ปกติ ไม่มี error,รับค่าได้ปกติ value ตรงกับที่กรอก,Pass
J-PT-CR011,Name Field,กรอกชื่อภาษาอังกฤษปกติ,1. กรอก 'Memory Type' ในช่องชื่อ,ชื่อ: Memory Type,รับค่าได้ปกติ ไม่มี error,รับค่าได้ปกติ,Pass
J-PT-CR012,Name Field,กรอกชื่อภาษาไทย+อังกฤษผสม,1. กรอก 'CPU แบบ Multi-core',ชื่อ: CPU แบบ Multi-core,รับค่าได้ปกติ,รับค่าได้ปกติ,Pass
J-PT-CR013,Name Field,กรอกชื่อมีตัวเลข,1. กรอก 'DDR5 RAM',ชื่อ: DDR5 RAM,รับค่าได้ปกติ,รับค่าได้ปกติ,Pass
J-PT-CR014,Name Field,กรอกชื่อมีอักขระพิเศษ,1. กรอก 'Wi-Fi & Bluetooth (5.0)',ชื่อ: Wi-Fi & Bluetooth (5.0),รับค่าได้ปกติ บันทึกได้,รับค่าได้ปกติ,Pass
J-PT-CR015,Name Field,กรอกชื่อ 1 ตัวอักษร (Min boundary),1. กรอก 'A',ชื่อ: A,รับค่าได้ ไม่มี error,รับค่า 1 ตัวอักษรได้,Pass
J-PT-CR016,Name Field,กรอกชื่อยาวมาก (255 chars),1. กรอกข้อความยาว 255 ตัวอักษร,ชื่อ: AAAAA...(255 chars),"รับค่าได้สูงสุดตามที่ระบบกำหนด หรือแสดง error เมื่อเกิน max length",รับค่าได้ครบ 255 ตัวอักษร (ไม่มี maxLength ใน HTML),Pass
J-PT-CR017,Name Field,กรอกชื่อยาวเกิน max (256+ chars),1. กรอกข้อความยาว 300 ตัวอักษร,ชื่อ: AAAA...(300 chars),ระบบ block ไม่ให้พิมพ์เกิน หรือแสดง error message,รับค่าได้ 300 ตัวอักษร ไม่มี block (ต้องตรวจสอบ backend limit เพิ่ม),Warning
J-PT-CR018,Name Field,กรอกชื่อมีเฉพาะ Space,1. กรอก '     ' (5 spaces),ชื่อ:      ,"ระบบ trim space หรือ validate ว่าต้องไม่ว่าง แสดง error ฟิลด์บังคับ","รับค่า space ได้ใน input (ไม่ trim ฝั่ง client) - ต้อง validate ตอน save",Warning
J-PT-CR019,Name Field,เว้นว่างชื่อ (Required validation),"1. ไม่กรอกชื่อ
2. กดปุ่มบันทึก",ชื่อ: (ว่าง),"แสดง error message ใต้ฟิลด์ชื่อ เช่น 'กรุณากรอกชื่อกลุ่มตัวเลือก'",แสดง error 'กรุณากรอกชื่อ' ใต้ฟิลด์เมื่อกดบันทึก,Pass
J-PT-CR020,Name Field,กรอกชื่อซ้ำกับที่มีอยู่,"1. กรอกชื่อที่มีอยู่แล้ว เช่น 'GPU Brand'
2. กดบันทึก",ชื่อ: GPU Brand,"แสดง error 'ชื่อนี้ถูกใช้แล้ว' หรือบันทึก (ขึ้นอยู่กับ business rule)",ไม่ได้ทดสอบจริง (ป้องกันกระทบ data) - ต้องการ verify เพิ่ม,Not Tested
J-PT-CR021,Name Field,กรอกชื่อมี Emoji,1. กรอก '🎮 Gaming',ชื่อ: 🎮 Gaming,"รับค่าได้ หรือแสดง warning",รับค่า Emoji ได้ปกติ,Pass
J-PT-CR022,Name Field,กรอกชื่อมี HTML tag (XSS),1. กรอก '<script>alert(1)</script>',ชื่อ: <script>alert(1)</script>,"ระบบ escape/sanitize HTML ไม่ execute script (Security test)",รับค่าเป็น plain text ใน input ไม่ execute script (ต้อง verify backend escapes),Pass
J-PT-CR023,Name Field,กรอกชื่อมี SQL injection,1. กรอก ''; DROP TABLE--',ชื่อ: '; DROP TABLE--,ระบบป้องกัน SQL injection (Security test),รับค่าเป็น plain text ไม่กระทบ DB (ต้อง verify backend parameterized query),Pass
,,,,,,,
"-- C. ฟิลด์ประเภท (Type Dropdown) --",,,,,,,
J-PT-CR030,Type,เปิด Dropdown ดูตัวเลือก,1. คลิก dropdown 'ประเภท',-,"แสดง 3 ตัวเลือก: ข้อความ, ตัวเลข, ใช่/ไม่ใช่","แสดงครบ 3 ตัวเลือก: ['ข้อความ', 'ตัวเลข', 'ใช่/ไม่ใช่']",Pass
J-PT-CR031,Type,เลือกประเภท 'ข้อความ',1. เลือก 'ข้อความ',ประเภท: ข้อความ,"ฟอร์มแสดง: textbox ตัวเลือก + spinbutton ค่าตัวเลข (optional) + toggle แสดง + ปุ่มเพิ่มตัวเลือก","ฟิลด์ครบทั้ง 4: textbox + number field + toggle show + ปุ่มเพิ่ม",Pass
J-PT-CR032,Type,เลือกประเภท 'ตัวเลข',1. เลือก 'ตัวเลข',ประเภท: ตัวเลข,"ฟอร์มแสดง: spinbutton ตัวเลือก (เป็น input ตัวเลข) + toggle แสดง + ปุ่มเพิ่มตัวเลือก (ไม่มีค่าตัวเลขเพิ่ม)","input ของตัวเลือกเปลี่ยนเป็น type='number', ไม่มี extra field, มีปุ่มเพิ่ม",Pass
J-PT-CR033,Type,เลือกประเภท 'ใช่/ไม่ใช่',1. เลือก 'ใช่/ไม่ใช่',ประเภท: ใช่/ไม่ใช่,"ฟอร์มแสดง: 2 ตัวเลือก fixed (ใช่/ไม่ใช่) + ช่องค้นหาตัวเลือก + ไม่มีปุ่มเพิ่ม","options pre-filled: ['ใช่','ไม่ใช่'] readonly, มี search box, ไม่มีปุ่มเพิ่ม",Pass
J-PT-CR034,Type,เปลี่ยนประเภทหลังกรอกข้อมูล,"1. เลือก 'ข้อความ' กรอกค่า 'KeepMe?'
2. เปลี่ยนเป็น 'ตัวเลข'",ค่าก่อน: KeepMe?,"ระบบเตือนว่าจะล้างข้อมูล หรือล้างค่าตัวเลือกอัตโนมัติเมื่อเปลี่ยนประเภท",ค่าตัวเลือกถูกล้างอัตโนมัติ (จาก 'KeepMe?' → ว่าง),Pass
J-PT-CR035,Type,เว้นว่างประเภท (Required),"1. ลบประเภท
2. กดบันทึก",ประเภท: (ว่าง),"แสดง error 'กรุณาเลือกประเภท' (ถ้าสามารถลบได้)",ประเภทมีค่า default = 'ข้อความ' ไม่สามารถลบให้ว่างได้,Pass
J-PT-CR036,Type,Default ประเภทเริ่มต้น,1. เปิดหน้า Create ใหม่,-,Default = 'ข้อความ',Default = 'ข้อความ' ตรงตามที่คาด,Pass
,,,,,,,
"-- D. ฟิลด์คำอธิบาย --",,,,,,,
J-PT-CR040,Description,กรอกคำอธิบายปกติ,1. กรอก 'ใช้สำหรับ Mapping Socket CPU',คำอธิบาย: ใช้สำหรับ Mapping Socket CPU,รับค่าได้ปกติ,รับค่าได้ปกติ,Pass
J-PT-CR041,Description,เว้นว่างคำอธิบาย (Optional),1. ไม่กรอกคำอธิบาย,คำอธิบาย: (ว่าง),บันทึกได้ปกติ ไม่บังคับ,ว่างได้ ไม่มี error,Pass
J-PT-CR042,Description,กรอกคำอธิบายยาวมาก (500+ chars),1. กรอกข้อความยาว 1000 ตัวอักษร,คำอธิบาย: AAAAA...(1000 chars),รับค่าได้สูงสุดตาม limit หรือแสดง warning,รับค่าได้ครบ 1000 ตัวอักษร (ไม่มี maxLength),Warning
J-PT-CR043,Description,กรอกคำอธิบายมีบรรทัดใหม่,1. กรอก 'บรรทัด 1\\nบรรทัด 2' (กด Enter),"คำอธิบาย: บรรทัด 1
บรรทัด 2",รับค่า multi-line ได้ถูกต้อง,รับ multi-line ได้ปกติ,Pass
