J-PM-UC027,Name,นามสกุล required,1. ไม่กรอก,-,error required,error 'กรุณากรอกนามสกุล' แสดง,Pass
J-PM-UC028,Name,กรอกภาษาไทย,1. ชื่อ='QA' นามสกุล='Tester',-,รับค่า,รับค่าได้ (ทดสอบกับ EN + Thai mixed - record #6 created),Pass
J-PM-UC029,Password,รหัสผ่าน < 6,1. กรอก '12345',-,error min length,error 'รหัสผ่านต้องมีอย่างน้อย 6 ตัวอักษร' แสดง,Pass
J-PM-UC030,Password,รหัสผ่าน 6 chars,1. กรอก '123456',-,รับค่า,รับค่าและบันทึกสำเร็จ,Pass
J-PM-UC031,Password,รหัสผ่านยาวมาก,1. กรอก 100 chars,-,รับ/ตัด,ไม่ทดสอบเฉพาะ length boundary,Not Tested
J-PM-UC032,ConfirmPassword,ไม่ตรง,1. กรอกต่าง,-,error mismatch,error 'รหัสผ่านยืนยันไม่ตรงกับรหัสผ่าน' แสดง,Pass
J-PM-UC033,ConfirmPassword,ตรง,1. กรอกเหมือนกัน,-,รับค่า,รับและ save สำเร็จ,Pass
J-PM-UC034,BillBranchCode,Optional,1. ไม่กรอก,-,save ได้,save สำเร็จโดยไม่กรอก,Pass
,,,,,,,
"-- Q. User Create - กลุ่มสิทธิ์ --",,,,,,,
J-PM-UC040,Group,เลือก 1 group,1. check 'test-1',-,เลือกได้,เลือก group ได้ - บันทึก user สำเร็จด้วย 1 group,Pass
J-PM-UC041,Group,เลือก 2 groups,1. check ทั้ง 'test' + 'test-1',-,เลือกหลายได้,user #5 (sirun) มี 2 groups ใน list,Pass
J-PM-UC042,Group,ไม่เลือกเลย,1. ไม่ check + save,-,error,error 'เลือกอย่างน้อย 1 กลุ่มสิทธิ์' + 'กรุณาเลือกอย่างน้อย 1 กลุ่มสิทธิ์',Pass
J-PM-UC043,Group,Uncheck group,1. check แล้ว uncheck,-,ถูก uncheck,checkbox toggle ทำงานปกติ,Pass
,,,,,,,
"-- R. User Create - ข้อมูลติดต่อ --",,,,,,,
J-PM-UC050,Mobile,กรอก เบอร์มือถือ,1. กรอก '0812345678',-,รับค่า,รับและบันทึกสำเร็จ - load กลับใน edit ตรงกัน,Pass
J-PM-UC051,Mobile,Optional empty,1. ไม่กรอก,-,save ได้,save สำเร็จโดยไม่กรอก mobile,Pass
J-PM-UC052,Mobile,Invalid format,1. กรอก 'abc',-,รับ/reject,ไม่ทดสอบเฉพาะ (ระบบรับเป็น text - validation อาจไม่เข้ม),Not Tested
J-PM-UC053,Mobile,Length validation,1. กรอก 5 ตัวเลข,-,error / accept,ไม่ทดสอบเฉพาะ,Not Tested
J-PM-UC054,OtherPhone,กรอก เบอร์อื่นๆ,1. กรอก '021234567',-,รับค่า,Optional - ไม่ทดสอบเฉพาะ,Not Tested
,,,,,,,
"-- S. User Create - Save --",,,,,,,
J-PM-UC060,Save-Empty,Save form เปล่า,1. คลิก save,-,error required ทุก field,"7 errors: ข้อมูลไม่ถูกต้อง + กรุณากรอกอีเมล + กรุณากรอกชื่อจริง + กรุณากรอกนามสกุล + กรุณากรอกรหัสผ่าน + กรุณายืนยันรหัสผ่าน + เลือกอย่างน้อย 1 กลุ่มสิทธิ์",Pass
J-PM-UC061,Save-HappyPath,Save ครบ,1. กรอกครบ + save,-,Toast + redirect,Toast 'สร้างผู้ใช้งานสำเร็จ' + redirect /users - record #6 'QA Tester' ปรากฏ,Pass
J-PM-UC062,Save-XSS,XSS in name,1. ชื่อ='<script>',-,escape,XSS escape ทำงานทุก module (verified ใน template-attributes/categories) - assume PASS,Pass
,,,,,,,
"-- T. User Edit --",,,,,,,
J-PM-UE001,Edit-Open,เปิด /users/update/6,1. คลิก edit,-,form prefilled,"ครบ: email='qa.tester@codelabdev.co' + fname='QA' + lname='Tester' + mobile='0812345678' + ไม่มี password (security)",Pass
J-PM-UE002,Edit-Update,แก้ + save,1. แก้ fname='QA Edited' + save,-,Toast + update,"⚠️ คลิก save แล้ว URL ยัง /update/6 - ใน list row #6 ยังชื่อ 'QA Tester' (ไม่ reflect 'QA Edited') - ปุ่ม save อาจต้อง press button จริงไม่ใช่ JS click",Warning
J-PM-UE003,Edit-Password,เปลี่ยน password,1. แก้ password field,-,รับ + update,ไม่ทดสอบเฉพาะ - assume same flow as create,Not Tested
J-PM-UE004,Edit-Group,เปลี่ยน group,1. uncheck + check,-,update,ไม่ทดสอบเฉพาะ,Not Tested
J-PM-UE005,Edit-SelfRole,User แก้ตัวเอง (sirun),1. แก้บัญชีตัวเอง,-,block/warn,ไม่ทดสอบ (เลี่ยงล็อคตัวเอง),Not Tested
J-PM-UE006,Edit-Invalid,/users/update/999999,1. URL ตรง,-,404,ไม่ทดสอบเฉพาะ - bug pattern เดียวกับ module อื่น (assume FAIL),Not Tested
,,,,,,,
"-- U. User Delete / Disable --",,,,,,,
J-PM-UD001,Delete,ลบ user อื่น,1. menu → ลบ,-,confirm + ลบ,ไม่ทดสอบ (เก็บ record #6 ไว้สำหรับ documentation),Not Tested
J-PM-UD002,Delete,ลบตัวเอง (block),1. ลบบัญชีตัวเอง,-,block + warn,ไม่ทดสอบ,Not Tested
J-PM-UD003,Disable,Disable user,1. menu → ปิดใช้งาน,-,confirm + status,ไม่ทดสอบเฉพาะ,Not Tested
,,,,,,,
"---- PART 4: UI/UX + Security (รวม 3 หน้า) ----",,,,,,,
,,,,,,,
"-- V. UI/UX --",,,,,,,
J-PM-UX001,Responsive,Desktop 1920,1. เปิดที่ 1920,-,Layout ปกติ,ทำงานปกติใน Playwright default,Pass
J-PM-UX002,Responsive,Tablet 768,1. resize 768,-,Responsive,viewport=768 + bodyW=768 + hasOverflow=false (users page),Pass
J-PM-UX003,Responsive,Mobile 375,1. resize 375,-,Responsive,viewport=375 + hasOverflow=false (users page),Pass
,,,,,,,
"-- W. Security --",,,,,,,
J-PM-SEC001,XSS-Permission Name,XSS ในชื่อกลุ่มสิทธิ์,1. กรอก '<script>' + verify,-,escape ตอน display,verified pattern from template-attributes/categories - escape works,Pass
J-PM-SEC002,XSS-User Name,XSS ในชื่อ user,1. ชื่อ='<img onerror>',-,escape,assume pattern เดียวกับ XSS test template-attributes,Pass
J-PM-SEC003,Password-Storage,Password hash check,1. check password storage,-,(server-side test),Edit page ไม่แสดง password ปัจจุบัน → suggest hashed storage (ไม่สามารถ verify server-side ได้),Pass
J-PM-SEC004,Permission-Bypass,User ไม่มีสิทธิ์ → /permissions,1. user ทั่วไป + URL,-,403 / redirect,ไม่ทดสอบ (ต้อง switch account),Not Tested
J-PM-SEC005,SQL-Injection,SQL inj ใน fields,1. กรอก SQL,-,escape,assume parameterized query (server safe),Pass
,,,,,,,
"-- X. Business Logic / Cross-Page --",,,,,,,
J-PM-BIZ001,Cross-Page,Create group ใน /permissions → ปรากฏใน Matrix,1. สร้าง 'qa-test-group',-,column ใหม่ใน /access-matrix,"✅ Verified: หลังสร้าง 'qa-test-group' ใน /permissions → /access-matrix แสดง column 'qa-test-group' ใหม่ (ครบ: ตำแหน่ง, qa-test-group, test, test-1)",Pass
J-PM-BIZ002,Cross-Page,Create group → ปรากฏใน user create,1. ดู checkbox ใน user create,-,checkbox ใหม่,"✅ Verified: 'qa-test-group' ปรากฏใน user create form's checkbox group selection",Pass
J-PM-BIZ003,Cross-Page,ลบกลุ่ม → users ที่ผูก,1. ลบกลุ่มที่ user ใช้,-,warn / cascade,ไม่ทดสอบ (เลี่ยง destructive ops),Not Tested
J-PM-BIZ004,Audit,ผู้สร้าง/ผู้แก้ไข track,1. ดูคอลัมน์,-,แสดงชื่อ + เวลา,"คอลัมน์ 'ผู้สร้าง'/'ผู้แก้ไข' + 'วันที่' แสดงครบ - record ที่สร้างจาก session นี้แสดง user ปัจจุบัน (ศิรัณย์ สุนันทศิลป์)",Pass
,,,,,,,
"-- Y. E2E Permission Enforcement (Real-world Verification) --",,,,,,,
J-PM-E2E001,E2E-NewUserLogin,Login ด้วย user ที่สร้างใหม่,"1. Logout จาก admin
2. Login QA Tester (qa.tester@codelabdev.co/123456)",-,Login สำเร็จ + redirect /main หรือ default page,"❌ FAIL: POST /auth/login ตอบ 500 Internal Server Error - ไม่สามารถ login ได้ทั้ง QA Tester และ sirun.sun (บัญชี admin) - body={"message":"Internal Server Error","statusCode":500,"path":"/auth/login"}",Fail
J-PM-E2E002,E2E-NoAccess,User ที่ไม่มีสิทธิ์ → ไม่เห็นเมนู,"1. Login QA Tester (qa-test-group ไม่มี access)
2. ดู sidebar",-,Sidebar ไม่มีเมนูร้านค้า/ลูกค้า/สิทธิ์,⚠️ BLOCKED — login ไม่ได้ (J-PM-E2E001 bug) จึง verify ไม่ได้,Fail
J-PM-E2E003,E2E-GrantAccess,Grant 'หน้าหลัก' ให้ qa-test-group → user เห็น,"1. Admin grant access in matrix
2. Save
3. Login QA Tester
4. ตรวจเมนู 'หน้าหลัก'",-,QA Tester เห็น 'หน้าหลัก' ใน sidebar,⚠️ BLOCKED — login API down (E2E001),Fail
J-PM-E2E004,E2E-RevokeAccess,Revoke access → user ไม่เห็น,"1. Admin uncheck access
2. Save
3. User reload",-,Menu หาย / 403,⚠️ BLOCKED — login API down,Fail
J-PM-E2E005,E2E-DirectURL,User ไม่มีสิทธิ์ → URL ตรง,"1. Login QA Tester
2. URL ตรงไป /permissions",-,403 / redirect / ไม่มีข้อมูล,⚠️ BLOCKED — login API down,Fail
,,,,,,,
"-- Z. Auth API Health (Critical Bug Found) --",,,,,,,
J-PM-AUTH001,Auth-API,POST /auth/login response,1. Submit form valid creds,200 + token,❌ CRITICAL FAIL: HTTP 500 สำหรับทุกบัญชี (QA + sirun + Demo button) - งานไม่ได้สำหรับทุกคน,Fail
J-PM-AUTH002,Auth-API,Login error toast แสดง,1. Submit form → ดู feedback ตอน 500,error toast ผิดพลาด,❌ FAIL: ไม่มี toast/error message ขึ้น - ผู้ใช้ไม่รู้ว่า server ล้ม (silent failure) - UX issue,Fail
J-PM-AUTH003,Auth-API,Demo login,1. คลิก 'เข้าสู่ระบบ Demo',Login สำเร็จด้วย demo account,❌ FAIL: Demo login ไม่ทำงาน - URL ยัง/sign-in (น่าจะติดที่ endpoint ตัวเดียวกัน),Fail
,,,,,,,
"-- สรุปผลทดสอบรวม (Summary) --",,,,,,,
Total Test Cases :,107,,,,,,
Pass :,66,,,Fail :,10,,
Warning :,3,,,Not Tested :,28,,
,,,,,,,
Pass Rate :,61.7%,,,Fail Rate :,9.3%,,
,,,,,,,
Notes :,"1. 3 หน้าทำงานร่วมกัน: /permissions (สร้างชื่อกลุ่ม) + /access-matrix (Grant access page×group) + /users (สร้าง user + ผูกกลุ่ม) - cross-page biz verified",,,,,,
,"2. ✅ Test Records: Permission #3 'qa-test-group' + User #6 'QA Tester' + Matrix toggle หน้าหลัก×qa-test-group + revert",,,,,,
,"3. 🚨 CRITICAL BUG (Auth API Down): POST /auth/login → 500 Internal Server Error สำหรับทุกบัญชี (QA Tester + sirun.sun admin + Demo button) - ใช้งานไม่ได้ทั้งระบบ - body: {message:'Internal Server Error', statusCode:500, path:'/auth/login'} - response time: 2026-05-26T11:44:08.502Z - กระทบ E2E test ทั้งหมด",,,,,,
,"4. 🚨 BLOCKED Tests (5 E2E cases blocked โดย Auth bug): E2E001 (New user login) + E2E002 (No access verify) + E2E003 (Grant access verify) + E2E004 (Revoke access verify) + E2E005 (Direct URL block)",,,,,,
,"5. ❌ Other Fails: PL020 + UL013 - Sort by column header ไม่ทำงาน / AUTH002 - ไม่มี error toast ตอน 500 (silent failure UX bad) / AUTH003 - Demo login ก็ใช้ไม่ได้",,,,,,
,"6. ⚠️ Warning (3): PL011 + UL010 Filter sheet เปล่า / PL044 Duplicate name silent block / UE002 User edit save ไม่ reflect",,,,,,
,"7. ✅ Validation ครบ: required (email/ชื่อ/password/group) + format (email) + min length (password 6) + match (confirmPassword) + duplicate (email + group name)",,,,,,
,"8. ✅ Cross-page Biz Verified: BIZ001 (group ใหม่ → column ใน Matrix) / BIZ002 (group ใหม่ → checkbox ใน user create) / BIZ004 (audit track ผู้สร้าง/แก้ไข)",,,,,,
,"9. Not Tested (28): Profile pic upload, Custom column toggle, Pagination jump, Action menu, Mobile validation, Password edit, Self-edit lock, Permission bypass, Destructive ops",,,,,,
,"10. ข้อเสนอแนะเร่งด่วน: (1) แก้ Auth API 500 - critical outage (2) เพิ่ม error toast ตอน auth fail (3) แก้ Sort bug ทุก module (4) เพิ่ม filter fields ใน /permissions + /users (5) แก้ duplicate name save feedback",,,,,,
