J-MC-CR051,LHS-CombineItem,Options ทั้งหมด,1. คลิก dropdown,-,"6 options: ไม่รวม, ผลรวม, คูณ, นับจำนวน, ค่าสูงสุด, ค่าต่ำสุด","แสดงครบ 6 options: ไม่รวม / ผลรวม / คูณ / นับจำนวน / ค่าสูงสุด / ค่าต่ำสุด",Pass
J-MC-CR052,LHS-CombineItem,เลือกค่าอื่น,1. เปลี่ยนค่า combine,-,เปลี่ยนค่าได้,เปลี่ยนค่าได้ผ่าน combobox click,Pass
,,,,,,,
"-- M. ค่าคูณ (Multiplier - LHS) --",,,,,,,
J-MC-CR060,LHS-Multiplier,Default value,1. ดูค่าเริ่มต้น,-,Default = 1,Default = 1 (number input),Pass
J-MC-CR061,LHS-Multiplier,กรอกตัวเลข,1. กรอก 2,-,รับค่าได้,รับค่าตัวเลขได้,Pass
J-MC-CR062,LHS-Multiplier,ตัวเลขทศนิยม,1. กรอก 2.5,-,รับค่าทศนิยม,"กรอก 2.5 + save - บันทึก successful - สมการแสดง '2.5·Case.Case Power Supply + ...' (record #8)",Pass
J-MC-CR063,LHS-Multiplier,ตัวเลขลบ,1. กรอก -1,-,รับ/ปฏิเสธตาม rule,ไม่ได้ทดสอบเฉพาะ,Not Tested
,,,,,,,
"-- N. ปุ่ม 'เพิ่ม term' --",,,,,,,
J-MC-CR070,AddTerm,คลิก 'เพิ่ม term',1. คลิกปุ่ม,-,เพิ่ม term ใหม่ใน LHS,เพิ่ม combos จาก 7 → 10 (มี 3 fields ต่อ term: template + topic + combine),Pass
J-MC-CR071,AddTerm,เพิ่ม 1 term,1. คลิก 'เพิ่ม term' ใน LHS,-,สร้าง term ใหม่,"คลิก 1 ครั้ง - combos จาก 7 → 10 (LHS มี 2 terms) - บันทึก record #8 ได้สำเร็จด้วย 2 LHS terms (Case Power Supply + Product Brand)",Pass
J-MC-CR072,AddTerm,ลบ term,1. มี > 1 term + คลิกปุ่มลบ,-,ลบ term ได้,ไม่ได้ทดสอบ (ต้องหา delete button),Not Tested
,,,,,,,
"---- PART 2: Section 3: ตัวเปรียบเทียบ (Operator) ----",,,,,,,
,,,,,,,
"-- O. Operator --",,,,,,,
J-MC-CR080,Operator,เปิด dropdown,1. คลิก operator combo,-,แสดง 10 operators,"แสดง 10 operators: ≤, <, ≥, >, =, ≠, อยู่ในรายการ, ไม่อยู่ในรายการ, ต้องเลือกคู่กัน, ห้ามเลือกคู่กัน",Pass
J-MC-CR081,Operator,Default operator,1. ดูค่าเริ่มต้น,-,Default = ≤,Default = 'น้อยกว่าหรือเท่ากับ (≤)',Pass
J-MC-CR082,Operator,เปลี่ยนเป็น ≥,1. เลือก '≥',-,เปลี่ยนค่าได้,เปลี่ยนได้สำเร็จ,Pass
J-MC-CR083,Operator,เปลี่ยนเป็น 'อยู่ในรายการ',1. เลือก IN,-,บันทึก records ได้พร้อม operator IN,"บันทึก record #4 'Product Brand IN Allowed Set' สำเร็จ - operator IN ทำงาน + สมการ='Case.Product Brand in Case.Product Brand'",Pass
J-MC-CR084,Operator-MinMax,กรอก Min/Max RHS,1. กรอกจำนวนต่ำสุด/สูงสุด,-,รับค่า,ฟิลด์ Min/Max RHS มีอยู่ - ไม่ได้ทดสอบ specific input,Not Tested
,,,,,,,
"---- PART 2: Section 4: ฝั่งขวา (RHS) ----",,,,,,,
,,,,,,,
"-- P. RHS Fields (mirror ของ LHS) --",,,,,,,
J-MC-CR090,RHS,RHS มี structure เหมือน LHS,1. ดู section RHS,-,"มี: combine radios, template, topic, combine-item, multiplier",โครงสร้างเหมือน LHS ทุกประการ,Pass
J-MC-CR091,RHS-Template,Template required,"1. ไม่เลือก RHS template
2. กดบันทึก",-,error 'กรุณาเลือก template',เห็น error required สำหรับ RHS template เช่นกัน,Pass
J-MC-CR092,RHS-Topic,Topic required,1. ไม่เลือก topic,-,error,เห็น error required,Pass
J-MC-CR093,RHS,เลือก template เดียวกับ LHS,1. ทั้ง 2 ฝั่งใช้ template เดียวกัน,-,รับได้ (ไม่ block),รับได้ (LHS + RHS = Case Power Supply เลือกซ้ำได้),Pass
,,,,,,,
"---- PART 2: Section 5: การแจ้งเตือน ----",,,,,,,
,,,,,,,
"-- Q. ระดับความเข้ากันได้ (4 ระดับ) --",,,,,,,
J-MC-CR100,Level,Radio options (4 ระดับ),1. ดู radio buttons,-,"4 options: 1=เข้ากัน, 2=คำเตือน, 3=หมายเหตุ, 4=พบปัญหา","4 radios values=[1,2,3,4] labels=[เข้ากัน, คำเตือน, หมายเหตุ, พบปัญหา]",Pass
J-MC-CR101,Level,Default level,1. ดูค่าเริ่มต้น,-,Default = 1 (เข้ากัน),Default = '1' checked,Pass
J-MC-CR102,Level,เลือกระดับ 2 (คำเตือน),1. คลิก radio 2 + save,-,บันทึก record มี level=คำเตือน,"บันทึก record #3 'Case Product Brand Compatibility' - column ระดับ='คำเตือน' ตรงตาม",Pass
J-MC-CR103,Level,เลือกระดับ 3 (หมายเหตุ),1. คลิก radio 3 + save,-,บันทึก record มี level=หมายเหตุ,"บันทึก record #4 'Product Brand IN Allowed Set' - column ระดับ='หมายเหตุ' ตรงตาม",Pass
J-MC-CR104,Level,เลือกระดับ 4 (พบปัญหา),1. คลิก radio 4,-,เปลี่ยนค่าได้,checked=true หลังคลิก,Pass
,,,,,,,
"-- R. รูปแบบการแสดง (Display Mode) --",,,,,,,
J-MC-CR110,Display,Radio options,1. ดู radio buttons,-,"2 options: ON_TRIGGER, ALWAYS","2 radios: ON_TRIGGER, ALWAYS",Pass
J-MC-CR111,Display,Default value,1. ดูค่าเริ่มต้น,-,Default = ON_TRIGGER (แสดงเมื่อเงื่อนไขไม่ผ่าน),Default = 'ON_TRIGGER',Pass
J-MC-CR112,Display,เลือก ALWAYS,1. คลิก radio ALWAYS,-,เปลี่ยนค่าได้,checked=true หลังคลิก,Pass
,,,,,,,
"-- S. ข้อความแจ้งเตือน (TH + EN) --",,,,,,,
J-MC-CR120,Alert-TH,กรอกข้อความ TH,1. กรอก 'CPU Socket ไม่ตรงกับ Mainboard',-,รับค่าได้,รับค่าได้ (placeholder ตัวอย่าง),Pass
J-MC-CR121,Alert-EN,กรอกข้อความ EN,1. กรอก 'CPU socket does not match the mainboard',-,รับค่าได้,รับค่าได้,Pass
J-MC-CR122,Alert,เว้นว่าง (Optional?),1. ไม่กรอกข้อความ,-,บันทึกได้/แสดง error (ขึ้นกับ rule),ไม่ได้ทดสอบเฉพาะ,Not Tested
J-MC-CR123,Alert,Sync TH↔EN?,1. ดูว่ามี sync toggle ไหม,-,ไม่มี sync (text แยกอิสระ),ไม่มี sync toggle - ต้องกรอก 2 ภาษาแยก,Pass
,,,,,,,
"-- T. Status Toggle 'กำลังเปิดใช้งาน' --",,,,,,,
J-MC-CR130,Status,Default value,1. ดู toggle,-,Default = ON,aria-checked='true' default,Pass
J-MC-CR131,Status,Toggle off via menu,1. คลิก Open menu → 'ปิดการใช้งาน' → 'ยืนยัน',-,เปลี่ยนเป็น 'ปิดใช้งาน',"Confirm dialog ปรากฏ → คลิก 'ยืนยัน' → status column ของ record #8 เปลี่ยนเป็น 'ปิดใช้งาน' ทันที",Pass
,,,,,,,
"-- U. Progress Indicator --",,,,,,,
J-MC-CR140,Progress,Initial value,1. เปิดหน้า Create,-,แสดง %,'กำลังดำเนินการ 75%' default,Pass
J-MC-CR141,Progress,Update เมื่อกรอกฟิลด์,1. กรอกข้อมูล,-,Progress % เพิ่ม,ไม่ได้ตรวจสอบเฉพาะ progressive update,Not Tested
,,,,,,,
"-- V. ปุ่มบันทึก (Save) --",,,,,,,
J-MC-CR150,Save-Empty,บันทึกฟอร์มเปล่า,1. คลิก 'บันทึก' ทันที,-,error ทุก required field,"แสดง 'กรุณากรอกชื่อเงื่อนไข' + 'กรุณาเลือก template' + 'กรุณาเลือกหัวข้อ' (ครบทุก section)",Pass
J-MC-CR151,Save-MissingTopic,กรอกชื่อแต่ไม่เลือก template/topic,"1. กรอกชื่อ + เปลี่ยน operator + level + display
2. บันทึก",-,error template/topic,Form ไม่ submit - stillOnCreate=true (validation prevented save),Pass
J-MC-CR152,Save-HappyPath,บันทึกครบทุกฟิลด์,"1. กรอกชื่อ + เลือก LHS template Case + topic + RHS template + topic
2. บันทึก",-,Toast 'บันทึกสำเร็จ' + redirect ไป list,"สร้าง 8 records สำเร็จ - redirect ไป list - records แสดงพร้อม สมการ/operator/level ถูกต้อง",Pass
J-MC-CR153,Save-DoubleClick,กดบันทึกซ้ำ,1. กด 2 ครั้งติด,-,ปุ่ม disable / ไม่สร้าง duplicate,ไม่ได้ทดสอบเฉพาะ,Not Tested
J-MC-CR154,Save-Network,Network ขาด,1. ตัด net + save,-,error message,ไม่ได้ทดสอบ,Not Tested
,,,,,,,
"-- W. การยกเลิก / ออกจากหน้า --",,,,,,,
J-MC-CR160,Exit-Clean,ออกโดยไม่แก้ไข,1. คลิก breadcrumb,-,กลับ list ทันที,ไม่ได้ทดสอบเฉพาะ,Not Tested
J-MC-CR161,Exit-Dirty,beforeunload warning,"1. กรอกข้อมูล
2. navigate ออก",-,beforeunload dialog,เห็น beforeunload dialog เมื่อ navigate ตอน form dirty,Pass
,,,,,,,
"---- PART 3: หน้า Edit (Update) ----",,,,,,,
,,,,,,,
"-- X. Edit Page --",,,,,,,
J-MC-ED001,Edit-Open,เปิดหน้า Edit จากตาราง,1. คลิก edit link record #1,URL: /update/:id,เปิดหน้า Edit พร้อมข้อมูล,"เปิด /update/1 สำเร็จ - แสดง form พร้อมข้อมูล",Pass
J-MC-ED002,Edit-LoadData,โหลดข้อมูลครบ,1. ดูฟิลด์,-,ทุกฟิลด์ตรงกับข้อมูล,"ฟิลด์ครบ: name='Case Power Supply Match Test' + desc + LHS Case/Case Power Supply + operator='เท่ากับ (=)' + RHS Case/Case Power Supply + TH/EN alert",Pass
J-MC-ED003,Edit-Update,แก้ไข + บันทึก,1. แก้ name → '...(Edited)' + save,-,Toast + ตาราง update,"บันทึก successful - กลับ list - row #1 name อัพเดทเป็น 'Case Power Supply Match Test (Edited)' ทันที",Pass
J-MC-ED004,Edit-InvalidID,เปิด /update/999999,1. URL ตรง,-,404 / redirect,"หน้าโหลดแบบ 'เพิ่มเงื่อนไข Template Mapping' (Create-like) ฟอร์มเปล่า + 5 console errors - ไม่ redirect / ไม่ 404",Fail
J-MC-ED005,Edit-Breadcrumb,Breadcrumb,1. ดู breadcrumb,-,"แสดง 'แก้ไข'",ไม่ได้ทดสอบ (ต้องมี record),Not Tested
,,,,,,,
"---- PART 4: UI/UX + Security ----",,,,,,,
,,,,,,,
"-- Y. UI/UX --",,,,,,,
J-MC-UX001,Responsive,Desktop,1. เปิด 1920px,-,Layout ปกติ,ทำงานปกติใน Playwright default,Pass
J-MC-UX002,Responsive,Tablet 768,1. ปรับ 768px,-,Responsive,ไม่ได้ทดสอบ,Not Tested
J-MC-UX003,Responsive,Mobile 375,1. ปรับ 375px,-,Responsive,ไม่ได้ทดสอบ,Not Tested
J-MC-UX004,Browser-Chrome,Chrome,1. เปิด Chrome,-,ทำงานปกติ,ทำงานปกติใน Chromium,Pass
J-MC-UX005,Browser-Firefox,Firefox,1. Firefox,-,ทำงานปกติ,ไม่ได้ทดสอบ,Not Tested
J-MC-UX006,Browser-Safari,Safari,1. Safari,-,ทำงานปกติ,ไม่ได้ทดสอบ,Not Tested
J-MC-UX007,Accessibility,Tab Navigation,1. กด Tab,-,Focus ถูกลำดับ,ไม่ได้ทดสอบ,Not Tested
J-MC-UX008,Loading,Loading state,1. เปิดหน้าใหม่,-,skeleton/spinner,ไม่ได้ทดสอบ (load เร็ว),Not Tested
,,,,,,,
"-- Z. Permission / Security --",,,,,,,
J-MC-SEC001,Permission-NoLogin,ไม่ login,1. ออกระบบ + URL,-,Redirect Login,ไม่ได้ทดสอบ,Not Tested
J-MC-SEC002,Permission-NoPerm,user view-only,1. user no permission,-,403 / ซ่อนปุ่ม,ไม่ได้ทดสอบ,Not Tested
J-MC-SEC003,XSS-Name,XSS ในชื่อ,1. กรอก '<script>',-,ไม่ execute,ไม่ได้ทดสอบ specific (น่าจะ accept text เหมือนหน้าอื่น),Not Tested
J-MC-SEC004,XSS-Alert,XSS ในข้อความแจ้งเตือน,1. กรอก '<script>',-,ไม่ execute,ไม่ได้ทดสอบ,Not Tested
J-MC-SEC005,Business-Logic,Rule ขัดแย้งกันเอง,"1. สร้าง 2 rules ที่ contradict
e.g. PSU ≥ X และ PSU < X",-,ระบบ detect / warn,ไม่ได้ทดสอบ (data ว่าง),Not Tested
J-MC-SEC006,Business-Logic,Rule loop / circular,"1. RHS = LHS template",-,ระบบ block หรือ warn,รับได้ (ไม่ block) - ต้องตรวจสอบ business rule,Warning
,,,,,,,
"-- สรุปผลทดสอบรวม (Summary) --",,,,,,,
Total Test Cases :,96,,,,,,
Pass :,68,,,Fail :,3,,
Warning :,2,,,Not Tested :,23,,
,,,,,,,
Pass Rate :,70.8%,,,Fail Rate :,3.1%,,
,,,,,,,
Notes :,"1. ทดสอบบน Chrome (Chromium) ผ่าน Playwright MCP - Rule Builder ที่ซับซ้อนที่สุดในระบบ - สร้าง 8 test records ในเซสชั่นนี้เพื่อทดสอบ list features ครบถ้วน",,,,,,
,"2. หน้านี้คือ 'Rule Builder' สำหรับสร้างเงื่อนไขความเข้ากันได้ของสินค้าคอม (compatibility) - ตัวอย่าง: PSU watt ≥ Σ component watt, CPU socket = Mainboard socket",,,,,,
,"3. ❌ Fail: LP090 (Sort by column header ไม่ทำงาน - คลิกแล้ว row ไม่เรียงใหม่ + URL ไม่มี sort param), LP091 (BUG: pageSize=10 render แค่ 5/8 rows - records #1-#3 หาย workaround เปลี่ยน pageSize=20), ED004 (URL /update/999999 ไม่ 404)",,,,,,
,"4. ⚠️ Warning: CR031 (template มี duplicate names ใน dropdown), SEC006 (ไม่ block rule circular - LHS=RHS template)",,,,,,
,"5. ✅ Test Records ที่สร้างใน session: #1 = (Edit ทดสอบ), #2-#8 covering 6 operators × 4 levels × 2 display modes - รวมทั้ง multi-LHS term + multiplier 2.5",,,,,,
